date,bar_idx,direction,is_multi,entry_price,et_end,delta,volume,body_ratio,vol_ratio,paradigm,lis_val,lis_dist,dd_dir,svb_val,charm_val,paradigm_aligned,dd_aligned,charm_aligned,A_outcome,A_pnl,A_max_profit,A_bars_held,A_mfe,A_mae,B_outcome,B_pnl,B_max_profit,B_bars_held,B_mfe,B_mae,C_outcome,C_pnl,C_max_profit,C_bars_held,C_mfe,C_mae,D_outcome,D_pnl,D_max_profit,D_bars_held,D_mfe,D_mae,E_outcome,E_pnl,E_max_profit,E_bars_held,E_mfe,E_mae,F_outcome,F_pnl,F_max_profit,F_bars_held,F_mfe,F_mae,fixed_outcome,fixed_pnl
2026-03-20,237,bullish,False,6596.0,10:12:55,-859,6867,0.35,1.4195495560677631,GEX-LIS,6555.0,41.0,neutral,0.99,-102976565.0,True,False,False,WIN,5.25,10.25,13,10.25,5.75,WIN,7.0,15.0,16,15.0,5.75,WIN,5.0,15.0,16,15.0,5.75,WIN,5.25,10.25,13,10.25,5.75,T1:WIN/T2:WIN,7.62,10.25,13,10.25,5.75,LOSS,-3.0,5.0,5,5.0,5.75,WIN,10.0
2026-03-20,241,bearish,False,6596.0,10:18:39,496,8980,0.55,1.7807743790590451,GEX-LIS,6540.0,56.0,neutral,1.52,-97758153.0,False,False,True,LOSS,-8.0,5.0,9,5.0,10.25,LOSS,-8.0,5.0,9,5.0,10.25,LOSS,-8.0,5.0,9,5.0,10.25,LOSS,-8.0,5.0,9,5.0,10.25,T1:LOSS/T2:LOSS,-8.0,5.0,9,5.0,10.25,LOSS,-3.0,5.0,7,5.0,5.0,LOSS,-8.0
2026-03-20,265,bullish,False,6597.25,10:53:38,-465,4295,0.35,0.8530457407297067,GEX-LIS,6550.0,47.25,neutral,1.13,-122612044.0,True,False,False,LOSS,-8.0,0.25,2,0.25,9.25,LOSS,-8.0,0.25,2,0.25,9.25,LOSS,-8.0,0.25,2,0.25,9.25,LOSS,-8.0,0.25,2,0.25,9.25,T1:LOSS/T2:LOSS,-8.0,0.25,2,0.25,9.25,LOSS,-7.75,0.25,2,0.25,9.25,LOSS,-8.0
2026-03-20,280,bullish,False,6597.5,11:05:11,-336,4558,0.25,1.1833582137989225,GEX-LIS,6545.0,52.5,neutral,1.15,-132246221.0,True,False,False,WIN,5.25,10.25,6,10.25,5.0,BE,0.0,11.0,12,11.0,5.0,BE,0.0,11.0,12,11.0,5.0,WIN,5.25,10.25,6,10.25,5.0,T1:WIN/T2:WIN,7.62,10.25,6,10.25,5.0,LOSS,-4.0,4.0,3,4.0,5.0,WIN,10.0
2026-03-20,286,bearish,False,6607.75,11:14:33,442,4446,0.35,1.1799989383725251,GEX-LIS,6545.0,62.75,neutral,1.02,-132977794.0,False,False,True,WIN,5.0,10.0,5,10.0,0.75,WIN,5.5,13.5,8,13.5,0.75,BE,0.0,13.5,9,13.5,0.75,WIN,5.0,10.0,5,10.0,0.75,T1:WIN/T2:WIN,7.5,10.0,5,10.0,0.75,WIN,5.5,13.5,8,13.5,0.75,WIN,10.0
2026-03-20,312,bearish,True,6598.25,11:35:45,720,8822,0.2916666666666667,1.700466591442774,GEX-LIS,6540.0,58.25,neutral,0.88,-115546344.0,False,False,True,LOSS,-8.0,2.5,12,2.5,8.0,LOSS,-8.0,2.5,12,2.5,8.0,LOSS,-8.0,2.5,12,2.5,8.0,LOSS,-8.0,2.5,12,2.5,8.0,T1:LOSS/T2:LOSS,-8.0,2.5,12,2.5,8.0,LOSS,-5.5,2.5,4,2.5,6.25,LOSS,-8.0
2026-03-20,322,bearish,True,6598.75,11:50:44,1049,8111,0.3548387096774194,1.7520289370497584,GEX-LIS,6550.0,48.75,neutral,0.81,-118920723.0,False,False,True,LOSS,-8.0,2.25,5,2.25,10.0,LOSS,-8.0,2.25,5,2.25,10.0,LOSS,-8.0,2.25,5,2.25,10.0,LOSS,-8.0,2.25,5,2.25,10.0,T1:LOSS/T2:LOSS,-8.0,2.25,5,2.25,10.0,LOSS,-5.75,2.25,2,2.25,7.5,LOSS,-8.0
2026-03-20,337,bearish,True,6611.0,12:22:13,777,10331,0.23333333333333334,1.6454272863568216,BOFA-PURE,6555.0,56.0,neutral,0.48,-146036146.0,False,False,True,WIN,5.0,10.0,4,10.0,4.5,WIN,7.75,15.75,7,15.75,4.5,WIN,5.75,15.75,17,15.75,4.5,WIN,5.0,10.0,4,10.0,4.5,T1:WIN/T2:WIN,7.5,10.0,4,10.0,4.5,WIN,7.75,15.75,7,15.75,4.5,WIN,10.0
2026-03-20,346,bullish,True,6603.0,12:36:52,-606,4860,0.125,0.472109330581819,BOFA-PURE,6550.0,53.0,neutral,0.73,-142389959.0,False,False,False,LOSS,-8.0,6.75,16,6.75,9.25,LOSS,-8.0,6.75,16,6.75,9.25,LOSS,-8.0,6.75,16,6.75,9.25,LOSS,-8.0,6.75,16,6.75,9.25,T1:LOSS/T2:LOSS,-8.0,6.75,16,6.75,9.25,LOSS,-6.5,1.5,4,1.5,6.5,LOSS,-8.0
2026-03-20,370,bearish,False,6598.25,13:25:44,491,6787,0.65,1.610832235631979,GEX-LIS,6545.0,53.25,neutral,0.79,-204369117.0,False,False,True,WIN,8.75,13.75,5,13.75,1.75,WIN,7.75,15.75,7,15.75,1.75,WIN,5.75,15.75,8,15.75,1.75,WIN,8.75,13.75,5,13.75,1.75,T1:WIN/T2:WIN,9.38,13.75,5,13.75,1.75,WIN,7.75,15.75,7,15.75,1.75,WIN,10.0
2026-03-20,376,bullish,False,6587.5,13:39:01,-391,7845,0.6,1.700370635281878,GEX-LIS,6540.0,47.5,neutral,1.01,-191904742.0,True,False,False,LOSS,-8.0,5.75,13,5.75,8.25,LOSS,-8.0,5.75,13,5.75,8.25,LOSS,-8.0,5.75,13,5.75,8.25,LOSS,-8.0,5.75,13,5.75,8.25,T1:LOSS/T2:LOSS,-8.0,5.75,13,5.75,8.25,LOSS,-2.25,5.75,3,5.75,3.5,LOSS,-8.0
2026-03-20,380,bearish,False,6582.5,13:47:52,590,4300,0.3,0.8686693198117209,GEX-LIS,6539.0,43.5,neutral,1.08,-215921449.0,False,False,True,LOSS,-8.0,1.0,3,1.0,8.5,LOSS,-8.0,1.0,3,1.0,8.5,LOSS,-8.0,1.0,3,1.0,8.5,LOSS,-8.0,1.0,3,1.0,8.5,T1:LOSS/T2:LOSS,-8.0,1.0,3,1.0,8.5,LOSS,-7.0,1.0,3,1.0,8.5,LOSS,-8.0
2026-03-20,392,bullish,True,6578.75,14:21:38,-795,5509,0.125,0.8020749415440237,GEX-LIS,6530.0,48.75,neutral,1.3,-135109644.0,True,False,False,LOSS,-8.0,0.75,2,0.75,9.25,LOSS,-8.0,0.75,2,0.75,9.25,LOSS,-8.0,0.75,2,0.75,9.25,LOSS,-8.0,0.75,2,0.75,9.25,T1:LOSS/T2:LOSS,-8.0,0.75,2,0.75,9.25,LOSS,-7.25,0.75,2,0.75,9.25,LOSS,-8.0
2026-03-20,399,bearish,True,6569.25,14:28:19,601,14171,0.1,0.4990642545227698,GEX-LIS,6511.0,58.25,neutral,2.08,10056903.0,False,False,False,WIN,6.75,11.75,4,11.75,1.25,WIN,9.0,17.0,11,17.0,1.25,WIN,7.0,17.0,12,17.0,1.25,WIN,6.75,11.75,4,11.75,1.25,T1:WIN/T2:WIN,8.38,11.75,4,11.75,1.25,WIN,9.0,17.0,11,17.0,1.25,WIN,10.0
2026-03-20,406,bullish,False,6554.0,14:48:54,-356,4552,0.35,0.7921067743226547,GEX-LIS,6500.0,54.0,neutral,2.42,449675289.0,True,False,True,BE,0.0,8.5,6,8.5,1.75,BE,0.0,8.5,6,8.5,1.75,LOSS,-8.0,8.5,12,8.5,9.25,LOSS,-8.0,8.5,12,8.5,9.25,T1:LOSS/T2:LOSS,-8.0,8.5,12,8.5,9.25,WIN,0.5,8.5,6,8.5,1.75,LOSS,-8.0
2026-03-20,411,bearish,False,6557.5,15:04:39,458,13416,0.6,2.3021286453373144,GEX-LIS,6495.0,62.5,neutral,2.36,519674340.0,False,False,False,WIN,7.75,12.75,7,12.75,0.75,WIN,25.75,33.75,17,33.75,0.75,WIN,23.75,33.75,18,33.75,0.75,WIN,7.75,12.75,7,12.75,0.75,T1:WIN/T2:WIN,8.88,12.75,7,12.75,0.75,WIN,25.75,33.75,17,33.75,0.75,WIN,10.0
2026-03-20,421,bearish,True,6545.5,15:31:18,650,13212,0.55,0.21660277679348,GEX-LIS,6490.0,55.5,neutral,2.76,1676190659.0,False,False,False,WIN,5.75,10.75,3,10.75,2.0,WIN,13.75,21.75,7,21.75,2.0,WIN,11.75,21.75,8,21.75,2.0,WIN,5.75,10.75,3,10.75,2.0,T1:WIN/T2:WIN,7.88,10.75,3,10.75,2.0,WIN,13.75,21.75,7,21.75,2.0,WIN,10.0
2026-03-20,432,bearish,False,6542.0,15:45:40,320,8454,0.45,1.1637575023401796,BofA-LIS,6479.0,63.0,neutral,3.24,6019972553.0,False,False,False,LOSS,-8.0,7.25,9,7.25,9.0,LOSS,-8.0,7.25,9,7.25,9.0,LOSS,-8.0,7.25,9,7.25,9.0,LOSS,-8.0,7.25,9,7.25,9.0,T1:LOSS/T2:LOSS,-8.0,7.25,9,7.25,9.0,LOSS,-0.75,7.25,7,7.25,3.75,LOSS,-8.0
2026-03-23,1202,bearish,False,6665.5,09:42:25,520,3664,0.4,2.258313045086135,BOFA-PURE,6573.0,92.5,neutral,-1.07,-23861262.0,False,False,True,LOSS,-8.0,0.5,2,0.5,8.5,LOSS,-8.0,0.5,2,0.5,8.5,LOSS,-8.0,0.5,2,0.5,8.5,LOSS,-8.0,0.5,2,0.5,8.5,T1:LOSS/T2:LOSS,-8.0,0.5,2,0.5,8.5,LOSS,-7.5,0.5,2,0.5,8.5,LOSS,-8.0
2026-03-23,1237,bullish,True,6674.25,09:54:48,-636,9222,0.15384615384615385,3.4735124278182274,GEX-LIS,6606.0,68.25,neutral,-1.42,-40591991.0,True,False,False,LOSS,-8.0,1.75,3,1.75,9.25,LOSS,-8.0,1.75,3,1.75,9.25,LOSS,-8.0,1.75,3,1.75,9.25,LOSS,-8.0,1.75,3,1.75,9.25,T1:LOSS/T2:LOSS,-8.0,1.75,3,1.75,9.25,LOSS,-6.25,1.75,2,1.75,7.5,LOSS,-8.0
2026-03-23,1274,bearish,False,6680.0,10:13:50,537,3827,0.3,1.7974308996547916,AG-LIS,6840.0,160.0,neutral,-1.22,-11391302.0,True,False,True,LOSS,-8.0,6.0,7,6.0,10.0,LOSS,-8.0,6.0,7,6.0,10.0,LOSS,-8.0,6.0,7,6.0,10.0,LOSS,-8.0,6.0,7,6.0,10.0,T1:LOSS/T2:LOSS,-8.0,6.0,7,6.0,10.0,LOSS,-2.0,6.0,5,6.0,4.75,LOSS,-8.0
2026-03-23,1290,bullish,True,6688.75,10:29:33,-696,6660,0.23809523809523808,1.0420645849064984,AG-LIS,6848.0,159.25,neutral,-1.6,6224159.0,False,False,True,LOSS,-8.0,2.5,6,2.5,9.25,LOSS,-8.0,2.5,6,2.5,9.25,LOSS,-8.0,2.5,6,2.5,9.25,LOSS,-8.0,2.5,6,2.5,9.25,T1:LOSS/T2:LOSS,-8.0,2.5,6,2.5,9.25,LOSS,-7.0,1.0,2,1.0,7.5,LOSS,-8.0
2026-03-23,1321,bearish,True,6699.75,11:04:10,1030,12942,0.17857142857142858,3.079168044827519,AG-LIS,6665.0,34.75,neutral,-1.04,29441947.0,True,False,False,WIN,6.25,11.25,10,11.25,5.0,WIN,5.75,13.75,12,13.75,5.0,WIN,46.5,56.5,36,56.5,5.0,WIN,6.25,11.25,10,11.25,5.0,T1:WIN/T2:WIN,8.12,11.25,10,11.25,5.0,WIN,5.75,13.75,12,13.75,5.0,WIN,10.0
2026-03-23,1328,bullish,False,6695.5,11:16:47,-606,6904,0.35,1.7151090574849703,AG-PURE,6667.0,28.5,neutral,-1.35,60173196.0,False,False,True,LOSS,-8.0,2.25,4,2.25,9.5,LOSS,-8.0,2.25,4,2.25,9.5,LOSS,-8.0,2.25,4,2.25,9.5,LOSS,-8.0,2.25,4,2.25,9.5,T1:LOSS/T2:LOSS,-8.0,2.25,4,2.25,9.5,LOSS,-5.75,2.25,3,2.25,7.0,LOSS,-8.0
2026-03-23,1338,bullish,True,6690.25,11:30:11,-848,12048,0.041666666666666664,1.4418374531407585,AG-PURE,6670.0,20.25,neutral,-1.37,69731536.0,False,False,True,LOSS,-8.0,1.5,3,1.5,17.75,LOSS,-8.0,1.5,3,1.5,17.75,LOSS,-8.0,1.5,3,1.5,17.75,LOSS,-8.0,1.5,3,1.5,17.75,T1:LOSS/T2:LOSS,-8.0,1.5,3,1.5,17.75,LOSS,-6.5,1.5,3,1.5,17.75,LOSS,-8.0
2026-03-23,1356,bullish,False,6648.25,11:55:44,-2226,6148,0.35,1.548517095900762,AG-LIS,6669.0,20.75,neutral,-0.64,28253546.0,False,False,True,BE,0.0,9.5,4,9.5,6.75,BE,0.0,9.5,4,9.5,6.75,LOSS,-8.0,9.5,6,9.5,12.25,LOSS,-8.0,9.5,6,9.5,12.25,T1:LOSS/T2:LOSS,-8.0,9.5,6,9.5,12.25,WIN,1.5,9.5,4,9.5,6.75,LOSS,-8.0
2026-03-23,1376,bearish,True,6646.5,12:09:08,741,8601,0.0,1.2757544224765869,AG-LIS,6606.0,40.5,neutral,-0.02,-38276840.0,True,False,True,WIN,5.75,10.75,6,10.75,4.0,WIN,22.5,30.5,22,30.5,4.0,WIN,20.5,30.5,22,30.5,4.0,WIN,5.75,10.75,6,10.75,4.0,T1:WIN/T2:WIN,7.88,10.75,6,10.75,4.0,WIN,22.5,30.5,22,30.5,4.0,WIN,10.0
2026-03-23,1379,bullish,True,6645.25,12:14:21,-603,6533,0.03333333333333333,1.0500584917849598,SIDIAL-EXTREME,6592.0,53.25,neutral,-0.21,-22675108.0,False,False,False,LOSS,-8.0,4.5,3,4.5,9.5,LOSS,-8.0,4.5,3,4.5,9.5,LOSS,-8.0,4.5,3,4.5,9.5,LOSS,-8.0,4.5,3,4.5,9.5,T1:LOSS/T2:LOSS,-8.0,4.5,3,4.5,9.5,LOSS,-3.5,4.5,2,4.5,5.25,LOSS,-8.0
2026-03-23,1392,bullish,True,6630.5,12:25:48,-1447,4937,0.047619047619047616,0.4980345690157799,SIDIAL-EXTREME,6563.0,67.5,neutral,-0.09,-50264874.0,False,False,False,LOSS,-8.0,0.5,2,0.5,9.25,LOSS,-8.0,0.5,2,0.5,9.25,LOSS,-8.0,0.5,2,0.5,9.25,LOSS,-8.0,0.5,2,0.5,9.25,T1:LOSS/T2:LOSS,-8.0,0.5,2,0.5,9.25,LOSS,-7.5,0.5,2,0.5,9.25,LOSS,-8.0
2026-03-23,1412,bearish,True,6640.0,12:47:21,627,6825,0.21052631578947367,0.834358063487726,AG-LIS,6650.0,10.0,neutral,-0.12,22874893.0,True,False,False,WIN,7.25,12.25,15,12.25,4.75,WIN,6.5,14.5,17,14.5,4.75,WIN,6.75,16.75,29,16.75,4.75,WIN,7.25,12.25,15,12.25,4.75,T1:WIN/T2:WIN,8.62,12.25,15,12.25,4.75,LOSS,-3.75,4.25,2,4.25,4.0,WIN,10.0
2026-03-23,1480,bearish,True,6666.75,14:35:50,1437,7249,0.10344827586206896,1.3708842410436943,AG-PURE,6625.0,41.75,neutral,-0.55,434570842.0,True,False,False,WIN,9.75,14.75,13,14.75,7.5,WIN,11.0,19.0,17,19.0,7.5,WIN,32.25,35.0,23,35.0,7.5,WIN,9.75,14.75,13,14.75,7.5,T1:WIN/T2:WIN,9.88,14.75,13,14.75,7.5,LOSS,-2.75,5.25,9,5.25,7.5,WIN,10.0
2026-03-23,1494,bullish,False,6650.0,15:26:30,-432,9678,0.4,2.4320860452843465,AG-PURE,6615.0,35.0,neutral,-0.29,470172464.0,False,False,True,LOSS,-8.0,6.75,6,6.75,8.5,LOSS,-8.0,6.75,6,6.75,8.5,LOSS,-8.0,6.75,6,6.75,8.5,LOSS,-8.0,6.75,6,6.75,8.5,T1:LOSS/T2:LOSS,-8.0,6.75,6,6.75,8.5,LOSS,-1.25,6.75,4,6.75,2.25,LOSS,-8.0
2026-03-24,357,bullish,True,6578.5,09:52:24,-708,6448,0.2571428571428571,0.8159926960094344,AG-TARGET,6536.0,42.5,neutral,1.06,-57116967.0,False,False,False,WIN,7.0,12.0,7,12.0,1.75,WIN,4.0,12.0,8,12.0,1.75,WIN,22.0,32.0,23,32.0,1.75,WIN,7.0,12.0,7,12.0,1.75,T1:WIN/T2:WIN,8.5,12.0,7,12.0,1.75,WIN,4.0,12.0,8,12.0,1.75,WIN,10.0
2026-03-24,370,bearish,False,6598.75,10:04:56,526,8758,0.3,2.938926174496644,AG-TARGET,6560.0,38.75,neutral,0.77,-36110143.0,True,False,True,LOSS,-8.0,7.75,5,7.75,11.5,LOSS,-8.0,7.75,5,7.75,11.5,LOSS,-8.0,7.75,5,7.75,11.5,LOSS,-8.0,7.75,5,7.75,11.5,T1:LOSS/T2:LOSS,-8.0,7.75,5,7.75,11.5,LOSS,-0.25,7.75,3,7.75,1.5,LOSS,-8.0
2026-03-24,372,bullish,False,6596.0,10:06:11,-393,3319,0.25,1.0299456943366951,AG-TARGET,6560.0,36.0,neutral,0.77,-36110143.0,False,False,False,WIN,9.25,14.25,3,14.25,0.75,WIN,6.5,14.5,7,14.5,0.75,BE,0.0,14.5,9,14.5,0.75,WIN,9.25,14.25,3,14.25,0.75,T1:WIN/T2:WIN,9.62,14.25,3,14.25,0.75,WIN,6.5,14.5,7,14.5,0.75,WIN,10.0
2026-03-24,422,bullish,False,6607.25,10:49:19,-312,7090,0.35,2.1602023094969685,AG-TARGET,6579.0,28.25,neutral,0.06,-1005590.0,False,False,False,LOSS,-8.0,0.5,2,0.5,9.0,LOSS,-8.0,0.5,2,0.5,9.0,LOSS,-8.0,0.5,2,0.5,9.0,LOSS,-8.0,0.5,2,0.5,9.0,T1:LOSS/T2:LOSS,-8.0,0.5,2,0.5,9.0,LOSS,-7.5,0.5,2,0.5,9.0,LOSS,-8.0
2026-03-24,458,bullish,True,6622.75,10:58:47,-807,5923,0.36363636363636365,1.0108487555839183,AG-PURE,6614.0,8.75,neutral,0.19,68477322.0,False,False,True,LOSS,-8.0,1.0,2,1.0,8.75,LOSS,-8.0,1.0,2,1.0,8.75,LOSS,-8.0,1.0,2,1.0,8.75,LOSS,-8.0,1.0,2,1.0,8.75,T1:LOSS/T2:LOSS,-8.0,1.0,2,1.0,8.75,LOSS,-7.0,1.0,2,1.0,8.75,LOSS,-8.0
2026-03-24,472,bearish,False,6623.75,11:01:00,327,4939,0.45,2.3528571088297645,AG-PURE,6614.0,9.75,neutral,0.19,67762077.0,True,False,False,LOSS,-8.0,4.0,13,4.0,8.5,LOSS,-8.0,4.0,13,4.0,8.5,LOSS,-8.0,4.0,13,4.0,8.5,LOSS,-8.0,4.0,13,4.0,8.5,T1:LOSS/T2:LOSS,-8.0,4.0,13,4.0,8.5,LOSS,-4.0,4.0,9,4.0,6.0,LOSS,-8.0
2026-03-24,492,bearish,False,6638.75,11:27:01,1764,8684,0.7,2.4427223245805263,AG-PURE,6627.0,11.75,neutral,-0.02,87390710.0,True,False,False,BE,0.0,8.5,3,8.5,1.75,BE,0.0,8.5,3,8.5,1.75,WIN,10.75,20.75,22,20.75,7.25,WIN,5.5,10.5,10,10.5,7.25,T1:WIN/T2:WIN,7.75,10.5,10,10.5,7.25,WIN,0.5,8.5,3,8.5,1.75,WIN,10.0
2026-03-24,523,bullish,False,6621.0,12:37:48,-391,7059,0.35,1.3264558317830768,AG-PURE,6615.0,6.0,neutral,0.13,194331257.0,False,False,True,WIN,7.0,12.0,6,12.0,5.75,WIN,4.0,12.0,9,12.0,5.75,BE,0.0,12.0,12,12.0,5.75,WIN,7.0,12.0,6,12.0,5.75,T1:WIN/T2:WIN,8.5,12.0,6,12.0,5.75,WIN,4.0,12.0,9,12.0,5.75,WIN,10.0
2026-03-24,589,bearish,False,6613.75,13:59:25,688,7210,0.2,2.189027537419923,AG-PURE,6605.0,8.75,neutral,0.85,521215457.0,True,False,False,LOSS,-8.0,0.75,2,0.75,8.5,LOSS,-8.0,0.75,2,0.75,8.5,LOSS,-8.0,0.75,2,0.75,8.5,LOSS,-8.0,0.75,2,0.75,8.5,T1:LOSS/T2:LOSS,-8.0,0.75,2,0.75,8.5,LOSS,-7.25,0.75,2,0.75,8.5,LOSS,-8.0
2026-03-24,609,bullish,False,6629.25,14:35:55,-1371,7849,0.55,1.9444100379022469,AG-PURE,6599.0,30.25,neutral,0.59,762668585.0,False,False,True,WIN,7.5,12.5,4,12.5,3.0,WIN,4.5,12.5,5,12.5,3.0,BE,0.0,12.5,6,12.5,3.0,WIN,7.5,12.5,4,12.5,3.0,T1:WIN/T2:WIN,8.75,12.5,4,12.5,3.0,WIN,4.5,12.5,5,12.5,3.0,WIN,10.0
2026-03-24,613,bearish,False,6636.75,14:41:03,311,9511,0.3,2.193799880057204,AG-PURE,6596.0,40.75,neutral,0.59,688536917.0,True,False,False,WIN,6.5,11.5,3,11.5,1.25,WIN,6.0,14.0,11,14.0,1.25,WIN,7.25,17.25,15,17.25,1.25,WIN,6.5,11.5,3,11.5,1.25,T1:WIN/T2:WIN,8.25,11.5,3,11.5,1.25,WIN,6.0,14.0,11,14.0,1.25,WIN,10.0
2026-03-24,619,bullish,False,6629.75,14:44:55,-529,5257,0.1,1.2190427604118357,AG-PURE,6596.0,33.75,neutral,0.32,843043190.0,False,False,True,LOSS,-8.0,3.25,7,3.25,10.25,LOSS,-8.0,3.25,7,3.25,10.25,LOSS,-8.0,3.25,7,3.25,10.25,LOSS,-8.0,3.25,7,3.25,10.25,T1:LOSS/T2:LOSS,-8.0,3.25,7,3.25,10.25,LOSS,-4.75,3.25,6,3.25,7.0,LOSS,-8.0
2026-03-24,629,bullish,True,6626.5,15:04:55,-700,10448,0.22727272727272727,1.8761356575970367,AG-PURE,6587.0,39.5,neutral,0.55,1070789816.0,False,False,True,LOSS,-8.0,5.75,9,5.75,10.75,LOSS,-8.0,5.75,9,5.75,10.75,LOSS,-8.0,5.75,9,5.75,10.75,LOSS,-8.0,5.75,9,5.75,10.75,T1:LOSS/T2:LOSS,-8.0,5.75,9,5.75,10.75,LOSS,-2.25,5.75,4,5.75,2.75,LOSS,-8.0
2026-03-24,646,bullish,False,6611.5,15:50:00,-396,8874,0.55,1.7237259986597129,AG-PURE,6576.0,35.5,neutral,0.46,574274840.0,False,False,True,LOSS,-8.0,0.0,2,0.0,9.5,LOSS,-8.0,0.0,2,0.0,9.5,LOSS,-8.0,0.0,2,0.0,9.5,LOSS,-8.0,0.0,2,0.0,9.5,T1:LOSS/T2:LOSS,-8.0,0.0,2,0.0,9.5,LOSS,-8.0,0.0,2,0.0,9.5,LOSS,-8.0
2026-03-25,250,bearish,False,6648.75,09:58:27,481,7881,0.15,1.6018129897053892,SIDIAL-MESSY,6589.0,59.75,neutral,-0.2,4963624.0,False,False,False,WIN,6.25,11.25,3,11.25,1.75,WIN,9.5,17.5,7,17.5,1.75,WIN,7.5,17.5,8,17.5,1.75,WIN,6.25,11.25,3,11.25,1.75,T1:WIN/T2:WIN,8.12,11.25,3,11.25,1.75,WIN,9.5,17.5,7,17.5,1.75,WIN,10.0
2026-03-25,262,bearish,False,6644.75,10:04:58,439,4577,0.25,1.0319831347305053,AG-TARGET,6596.0,48.75,neutral,-0.27,6287660.0,True,False,False,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-8.0,6.25,10,6.25,9.5,T1:LOSS/T2:LOSS,-8.0,6.25,10,6.25,9.5,LOSS,-5.0,3.0,2,3.0,5.25,LOSS,-8.0
2026-03-25,276,bearish,True,6652.75,10:19:26,765,18899,0.08333333333333333,2.3977706729034747,SIDIAL-MESSY,6598.0,54.75,neutral,-1.1,20472498.0,False,False,False,LOSS,-8.0,3.75,3,3.75,8.0,LOSS,-8.0,3.75,3,3.75,8.0,LOSS,-8.0,3.75,3,3.75,8.0,LOSS,-8.0,3.75,3,3.75,8.0,T1:LOSS/T2:LOSS,-8.0,3.75,3,3.75,8.0,LOSS,-4.25,3.75,2,3.75,5.75,LOSS,-8.0
2026-03-25,306,bullish,False,6661.25,10:59:22,-872,15962,0.25,3.955444869841034,SIDIAL-MESSY,6610.0,51.25,neutral,-1.09,37995861.0,False,False,True,LOSS,-8.0,4.25,5,4.25,8.25,LOSS,-8.0,4.25,5,4.25,8.25,LOSS,-8.0,4.25,5,4.25,8.25,LOSS,-8.0,4.25,5,4.25,8.25,T1:LOSS/T2:LOSS,-8.0,4.25,5,4.25,8.25,LOSS,-3.75,4.25,4,4.25,4.25,LOSS,-8.0
2026-03-25,334,bearish,False,6637.25,11:22:26,359,3923,0.4,0.8656126918282013,AG-PURE,6615.0,22.25,neutral,-0.63,19105942.0,True,False,False,LOSS,-8.0,2.5,3,2.5,10.75,LOSS,-8.0,2.5,3,2.5,10.75,LOSS,-8.0,2.5,3,2.5,10.75,LOSS,-8.0,2.5,3,2.5,10.75,T1:LOSS/T2:LOSS,-8.0,2.5,3,2.5,10.75,LOSS,-5.5,2.5,2,2.5,6.5,LOSS,-8.0
2026-03-25,345,bearish,True,6652.25,11:35:23,738,9004,0.047619047619047616,1.3695972023796832,AG-TARGET,6618.0,34.25,neutral,-0.94,92314441.0,True,False,False,WIN,6.5,11.5,3,11.5,1.25,WIN,8.5,16.5,8,16.5,1.25,WIN,6.5,16.5,13,16.5,1.25,WIN,6.5,11.5,3,11.5,1.25,T1:WIN/T2:WIN,8.25,11.5,3,11.5,1.25,WIN,8.5,16.5,8,16.5,1.25,WIN,10.0
2026-03-25,365,bearish,False,6637.75,12:05:11,616,7150,0.75,1.6563962377797339,AG-PURE,6604.0,33.75,neutral,-0.6,139884056.0,True,False,False,LOSS,-8.0,3.25,11,3.25,9.0,LOSS,-8.0,3.25,11,3.25,9.0,LOSS,-8.0,3.25,11,3.25,9.0,LOSS,-8.0,3.25,11,3.25,9.0,T1:LOSS/T2:LOSS,-8.0,3.25,11,3.25,9.0,LOSS,-4.75,3.25,3,3.25,5.5,LOSS,-8.0
2026-03-25,381,bearish,False,6652.5,12:26:50,308,4156,0.35,1.0284837536192433,AG-PURE,6610.0,42.5,neutral,-0.42,200268001.0,True,False,False,BE,0.0,8.5,27,8.5,6.0,BE,0.0,8.5,27,8.5,6.0,LOSS,-8.0,8.5,36,8.5,9.25,LOSS,-8.0,8.5,36,8.5,9.25,T1:LOSS/T2:LOSS,-8.0,8.5,36,8.5,9.25,LOSS,-0.75,7.25,4,7.25,1.5,LOSS,-8.0
2026-03-25,388,bullish,False,6652.0,12:43:05,-448,9134,0.25,1.937509280274908,AG-PURE,6615.0,37.0,neutral,-0.74,223768616.0,False,False,True,LOSS,-8.0,6.5,19,6.5,8.0,LOSS,-8.0,6.5,19,6.5,8.0,LOSS,-8.0,6.5,19,6.5,8.0,LOSS,-8.0,6.5,19,6.5,8.0,T1:LOSS/T2:LOSS,-8.0,6.5,19,6.5,8.0,LOSS,-3.25,4.75,3,4.75,3.5,LOSS,-8.0
2026-03-25,414,bearish,False,6653.5,13:30:14,623,8115,0.3,2.4939303604904883,AG-PURE,6624.0,29.5,neutral,-0.84,442587361.0,True,False,False,LOSS,-8.0,2.75,3,2.75,8.25,LOSS,-8.0,2.75,3,2.75,8.25,LOSS,-8.0,2.75,3,2.75,8.25,LOSS,-8.0,2.75,3,2.75,8.25,T1:LOSS/T2:LOSS,-8.0,2.75,3,2.75,8.25,LOSS,-5.25,2.75,2,2.75,6.5,LOSS,-8.0
