date,time_et,bar_idx,direction,entry_price,scenario,vol_ratio_raw,vol_ratio_rate,vol_per_sec,duration_sec,volume,div_raw,div_gap,cvd_norm,grade_estimate,score_estimate,outcome,pnl,mfe,mae,bars_held
2026-03-17,11:55:05,164,short,6727.5,B,0.421,3.5377,29.7397,12.21,363,2,0.7037,1.0,B,20.8,WIN,10,11.5,-0.75,4
2026-03-17,12:04:20,169,short,6717.5,A,1.5908,1.0206,8.7459,165.22,1445,4,1.3396,1.0,A,33.2,LOSS,-8,3.75,-8.0,5
2026-03-17,12:27:36,180,short,6722.0,A,2.0265,0.5104,4.2811,377.01,1614,2,0.5308,0.9908,A,29.2,LOSS,-8,1.75,-10.25,8
2026-03-17,13:54:51,193,short,6732.25,A,1.4152,0.5161,2.7306,502.45,1372,2,0.4182,0.6801,B,20.8,WIN,10,11.75,-4.5,5
2026-03-17,14:23:28,197,short,6723.75,B,0.5893,1.761,7.9742,76.25,608,2,0.697,0.4085,B,20.8,LOSS,-8,6.0,-50.0,17
2026-03-17,15:15:45,205,long,6724.25,A,1.4325,1.0031,4.4141,423.87,1871,2,0.5177,-0.4689,B,20.8,WIN,10,49.5,-6.5,9
2026-03-17,15:43:24,207,long,6725.5,B,1.7933,1.5857,7.0519,396.07,2793,3,0.8031,-0.8031,B,27.0,WIN,10,48.25,-7.75,7
2026-03-17,15:43:24,207,long,6725.5,C,1.7933,1.5857,7.0519,396.07,2793,3,0.8031,-0.8031,B,27.0,WIN,10,48.25,-7.75,7
2026-03-18,09:30:04,95,short,6753.5,B,0.5712,12.809,525.2233,2.67,1401,2,0.4186,1.0,B,20.8,WIN,10,11.75,0.0,2
2026-03-18,09:35:12,103,short,6753.75,A,2.764,0.7478,59.1896,129.94,7691,1,0.3281,1.0,B,23.0,WIN,10,11.5,-6.0,14
2026-03-18,09:46:53,115,short,6754.75,A,1.5129,0.6882,56.4766,96.66,5459,1,0.2778,1.0,C,14.5,WIN,10,12.5,-2.75,8
2026-03-18,10:57:21,167,short,6731.5,A,1.5048,1.1781,61.6029,90.42,5570,3,0.86,1.0,B,27.0,LOSS,-8,0.5,-8.5,4
2026-03-18,11:00:03,169,short,6738.75,B,1.3036,1.9907,106.2225,48.29,5130,1,0.2658,1.0,C,14.5,WIN,10,12.5,-1.25,4
2026-03-18,11:20:45,177,short,6731.25,A,1.4172,0.825,46.4904,141.79,6592,1,0.346,0.6793,C,14.5,WIN,10,11.5,-7.25,18
2026-03-18,12:25:35,201,short,6730.75,A,2.6142,0.6281,26.2442,497.86,13066,1,0.217,0.2614,B,23.0,WIN,10,11.0,-0.75,6
2026-03-18,13:11:43,217,long,6721.5,A,2.156,0.9545,29.8564,349.1,10423,1,0.2597,-1.0,B,23.0,WIN,10,12.5,-6.5,5
2026-03-18,13:30:49,219,short,6720.0,B,0.8896,1.5105,45.9914,97.21,4471,2,0.662,0.2377,B,20.8,LOSS,-8,0.0,-8.0,1
2026-03-18,13:35:05,221,short,6723.0,A,2.1583,0.9744,30.8107,363.28,11193,2,0.4999,0.3484,A,29.2,LOSS,-8,0.0,-11.0,3
2026-03-18,14:01:19,229,short,6732.5,B,0.321,2.1109,65.3919,28.75,1880,1,0.3431,0.9097,C,14.5,WIN,10,14.75,-3.75,5
2026-03-18,14:15:32,239,short,6717.75,B,0.3474,6.0617,210.7557,8.21,1731,2,0.6794,0.3629,B,20.8,WIN,10,10.25,-7.5,10
2026-03-18,14:35:18,251,long,6710.25,B,0.6497,1.6488,88.3006,33.45,2954,1,0.2026,-0.9288,C,14.5,WIN,10,13.75,0.0,2
2026-03-18,14:44:55,263,long,6708.25,A,1.4083,0.3321,22.4258,234.64,5262,2,0.4697,-1.0,B,20.8,LOSS,-8,0.75,-10.25,2
2026-03-18,14:52:56,267,long,6698.0,B,1.9749,1.4324,100.2877,72.61,7282,1,0.2531,-0.7243,C,14.5,WIN,10,11.5,-3.75,4
2026-03-18,14:52:56,267,long,6698.0,C,1.9749,1.4324,100.2877,72.61,7282,1,0.2531,-0.7243,C,14.5,WIN,10,11.5,-3.75,4
2026-03-18,14:58:18,271,short,6699.25,A,2.2769,0.7658,57.1169,162.65,9290,3,1.1513,0.3194,A,35.5,LOSS,-8,0.0,-10.25,2
2026-03-18,15:23:00,285,short,6694.0,A,4.0369,0.7367,49.8449,362.5,18069,3,1.1142,0.7239,A+,43.8,WIN,10,13.25,0.0,3
2026-03-19,09:30:02,251,long,6621.0,B,1.2818,11.7753,757.4493,3.47,2631,2,0.4009,-0.7839,B,20.8,LOSS,-8,1.5,-9.25,3
2026-03-19,09:30:12,253,long,6613.75,A,1.4808,2.5913,301.9003,10.49,3166,1,0.2049,-0.8233,C,14.5,WIN,10,10.75,-2.0,5
2026-03-19,09:30:12,253,long,6613.75,C,1.4808,2.5913,301.9003,10.49,3166,1,0.2049,-0.8233,C,14.5,WIN,10,10.75,-2.0,5
2026-03-19,09:44:27,285,short,6630.75,A,2.0437,0.7111,71.5316,71.95,5147,1,0.3731,1.0,B,23.0,LOSS,-8,5.0,-8.25,8
2026-03-19,09:50:58,296,short,6647.75,A,2.4344,1.0822,98.3318,70.34,6917,1,0.2614,1.0,B,23.0,WIN,10,10.75,-7.75,30
2026-03-19,10:00:49,307,short,6647.5,A,1.7967,1.0151,80.1753,72.97,5850,1,0.2044,0.5933,C,14.5,LOSS,-8,7.0,-8.0,13
2026-03-19,10:11:00,318,short,6650.0,B,0.2805,2.1146,129.278,6.95,899,2,0.784,0.8367,B,20.8,WIN,10,10.75,-5.5,7
2026-03-19,10:11:35,320,short,6650.5,A,2.6476,1.2372,78.4918,97.68,7667,2,0.6174,0.9841,A,29.2,WIN,10,11.25,-1.5,5
2026-03-19,10:16:47,328,long,6641.25,A,1.9515,0.8349,57.3236,89.33,5121,1,0.2597,-1.0,C,14.5,LOSS,-8,0.25,-8.5,3
2026-03-19,10:28:09,340,short,6625.75,A,1.6264,0.7655,53.345,89.59,4779,3,1.0005,0.3338,B,27.0,LOSS,-8,3.0,-8.0,3
2026-03-19,10:31:35,343,short,6633.75,B,0.7693,1.5904,105.219,21.18,2229,3,0.9267,0.8233,B,27.0,LOSS,-8,0.75,-10.5,3
2026-03-19,10:57:14,369,short,6642.75,A,1.6168,1.0357,63.1851,65.6,4145,1,0.2057,0.642,C,14.5,LOSS,-8,7.25,-10.5,6
2026-03-19,11:05:20,375,short,6653.25,B,1.1599,1.5982,89.4984,37.62,3367,1,0.3657,0.8305,C,14.5,WIN,10,13.5,-5.0,12
2026-03-19,11:09:46,381,short,6652.25,A,2.5194,0.7602,46.6486,170.02,7931,2,0.5269,0.9323,A,29.2,WIN,10,12.5,-5.5,6
2026-03-19,11:20:55,388,long,6635.5,A,2.1896,1.071,65.4916,134.96,8839,1,0.2548,-0.6255,B,23.0,LOSS,-8,5.25,-8.25,9
2026-03-19,11:36:19,398,long,6629.25,A,1.5651,0.9199,54.4057,137.85,7500,2,0.4545,-1.0,B,20.8,WIN,10,10.25,-7.25,17
2026-03-19,11:51:45,412,short,6626.75,A,1.7565,0.7142,47.2422,157.06,7420,3,0.8444,1.0,B,27.0,LOSS,-8,0.0,-9.75,2
2026-03-19,11:55:53,414,short,6636.5,B,0.4246,3.9061,258.2411,7.32,1891,1,0.4,1.0,C,14.5,LOSS,-8,3.0,-8.0,6
2026-03-19,12:04:23,423,short,6648.0,A,1.5472,0.8833,79.0086,80.0,6321,2,0.4154,0.9229,B,20.8,WIN,10,10.25,-4.0,5
2026-03-19,12:15:30,433,short,6639.0,A,2.1221,0.5429,47.1401,184.9,8716,3,1.0128,0.4156,A,35.5,LOSS,-8,7.25,-9.0,13
2026-03-19,12:52:17,451,short,6631.5,A,1.9623,1.3696,55.1813,158.44,8743,3,0.8234,0.5095,B,27.0,WIN,10,13.5,-2.75,6
2026-03-19,13:04:44,456,long,6622.5,A,1.9286,0.9638,37.6488,236.42,8901,1,0.2597,-1.0,C,14.5,WIN,10,10.5,-6.25,8
2026-03-19,13:08:41,457,long,6618.0,B,0.5848,1.7287,66.367,43.52,2888,1,0.25,-1.0,C,14.5,WIN,10,12.25,-1.75,6
2026-03-19,13:39:12,472,long,6627.25,A,1.7894,0.7824,29.4026,285.35,8390,1,0.2278,-0.6385,C,14.5,WIN,10,11.5,-3.25,4
2026-03-19,13:52:55,477,short,6634.5,A,1.5759,0.9753,35.8308,192.91,6912,1,0.2474,0.4503,C,14.5,LOSS,-8,7.5,-9.25,7
2026-03-19,14:12:42,484,short,6643.75,B,0.8122,2.4609,78.581,46.73,3672,2,0.5522,0.8507,B,20.8,WIN,10,12.5,-3.75,7
2026-03-19,14:23:11,490,long,6636.0,A,1.7273,0.643,21.8697,352.31,7705,2,0.6265,-0.3685,B,20.8,LOSS,-8,0.25,-9.5,4
2026-03-19,15:03:48,513,short,6661.0,B,0.6739,2.1768,236.0208,13.8,3258,1,0.2291,0.9059,C,14.5,LOSS,-8,1.5,-9.75,3
2026-03-19,15:05:12,517,long,6675.5,A,2.4919,1.0175,147.3052,72.7,10709,3,1.0467,-0.5155,A,35.5,WIN,10,13.25,-0.5,3
2026-03-19,15:07:53,526,long,6679.5,B,1.0419,1.6569,370.5015,10.66,3949,3,0.9631,-0.9916,B,27.0,LOSS,-8,9.0,-9.25,21
2026-03-19,15:08:41,531,short,6682.75,A,1.7517,0.6875,167.0069,34.78,5809,2,0.7665,0.6047,B,20.8,WIN,10,10.25,-5.5,7
2026-03-19,15:11:38,543,short,6681.5,A,2.3173,0.6299,118.4325,46.38,5493,1,0.2516,0.4704,B,23.0,WIN,10,11.25,-2.0,4
2026-03-19,15:16:12,553,short,6681.0,A,1.6186,0.5741,81.2483,52.35,4253,1,0.3476,0.4688,C,14.5,WIN,10,11.75,-2.75,6
2026-03-19,15:27:57,569,long,6664.25,A,1.6019,0.8511,74.7644,70.64,5281,1,0.3389,-0.8882,C,14.5,LOSS,-8,5.0,-9.25,9
2026-03-19,15:43:06,587,short,6663.5,A,2.0893,0.8355,52.9682,114.6,6070,1,0.2941,1.0,B,23.0,LOSS,-8,8.75,-10.75,18
2026-03-19,15:49:37,590,short,6659.0,B,0.9167,1.6478,99.0673,30.94,3065,3,0.9006,0.8217,B,27.0,LOSS,-8,4.25,-8.25,13
2026-03-19,15:55:00,594,long,6658.75,B,0.5754,2.2314,143.0592,15.72,2249,2,0.626,-0.8651,B,20.8,WIN,10,11.0,-4.0,10
2026-03-19,15:56:34,597,long,6663.75,A,1.4468,0.9987,71.4789,81.9,5854,2,0.675,-1.0,B,20.8,LOSS,-8,0.75,-9.0,4
2026-03-19,15:58:18,599,long,6657.75,C,2.2638,2.2204,160.4721,60.38,9689,3,1.1,-1.0,A,35.5,WIN,10,12.0,-3.0,5
2026-03-20,09:30:01,177,short,6636.25,A,1.6776,12.0594,421.4938,12.91,5441,3,0.9061,0.8879,B,27.0,WIN,10,10.75,-6.0,10
2026-03-20,09:30:01,177,short,6636.25,B,1.6776,12.0594,421.4938,12.91,5441,3,0.9061,0.8879,B,27.0,WIN,10,10.75,-6.0,10
2026-03-20,09:30:01,177,short,6636.25,C,1.6776,12.0594,421.4938,12.91,5441,3,0.9061,0.8879,B,27.0,WIN,10,10.75,-6.0,10
2026-03-20,09:38:24,193,short,6627.5,A,2.4457,0.5345,76.9111,127.8,9829,4,1.3731,0.7812,A+,41.8,LOSS,-8,3.0,-9.75,7
2026-03-20,09:44:51,201,short,6641.75,B,0.8736,2.1602,212.3413,16.02,3401,1,0.2597,1.0,C,14.5,WIN,10,12.0,-1.25,3
2026-03-20,09:47:59,208,short,6632.5,A,1.5724,0.5943,60.0448,99.14,5953,2,0.5578,0.576,B,20.8,WIN,10,10.75,-3.0,4
2026-03-20,09:50:14,211,long,6623.0,B,0.4393,1.6731,167.7325,9.15,1535,1,0.2507,-0.943,C,14.5,LOSS,-8,3.75,-9.5,8
2026-03-20,09:50:51,213,long,6617.0,A,2.2114,1.2072,125.6458,58.43,7341,1,0.3888,-0.9864,B,23.0,LOSS,-8,6.0,-8.5,8
2026-03-20,10:05:12,230,short,6612.75,A,1.8066,0.715,74.5545,109.37,8154,1,0.2421,0.497,C,14.5,WIN,10,11.5,-1.0,3
2026-03-20,10:11:48,237,long,6596.0,A,1.4195,0.9001,101.3352,67.77,6867,1,0.2481,-0.7974,C,14.5,WIN,10,10.25,-5.75,13
2026-03-20,10:23:34,245,short,6598.0,A,2.2681,0.5047,53.7983,207.96,11188,2,0.7242,0.4451,A,29.2,LOSS,-8,6.5,-8.25,5
2026-03-20,10:55:54,270,long,6601.25,B,0.3869,5.2403,349.89,4.7,1646,1,0.3323,-0.4591,C,14.5,LOSS,-8,5.75,-8.75,10
2026-03-20,11:00:05,276,short,6605.5,B,0.4767,1.8862,157.5724,10.9,1717,1,0.2778,1.0,C,14.5,WIN,10,13.0,-1.5,4
2026-03-20,11:00:16,277,short,6602.0,A,3.1327,1.3079,115.5871,93.76,10837,1,0.3226,1.0,A,31.2,LOSS,-8,9.5,-10.75,19
2026-03-20,11:14:33,287,short,6603.5,A,1.5727,0.5661,52.7771,116.94,6172,1,0.2183,0.6714,C,14.5,LOSS,-8,9.25,-9.25,9
2026-03-20,11:23:25,294,short,6603.75,B,0.7049,20.5869,1221.777,2.35,2875,3,0.98,0.6993,B,27.0,LOSS,-8,0.5,-9.0,2
2026-03-20,11:26:23,307,long,6593.0,A,2.4448,0.2289,60.2018,115.49,6953,1,0.2222,-1.0,B,23.0,WIN,10,10.25,-2.5,5
2026-03-20,11:37:15,316,short,6599.5,A,1.9618,0.2371,39.6803,147.53,5854,1,0.3571,1.0,C,14.5,LOSS,-8,3.5,-9.25,11
2026-03-20,11:57:19,327,short,6608.75,A,2.3303,0.9279,39.1243,222.29,8697,2,0.6507,0.9644,A,29.2,WIN,10,12.75,-7.25,15
2026-03-20,12:03:59,329,short,6609.75,B,1.0598,1.6072,63.8608,66.07,4219,1,0.2193,0.9526,C,14.5,WIN,10,13.75,-6.25,13
2026-03-20,12:19:23,337,short,6611.0,A,1.6454,1.1351,41.3739,169.77,7024,3,0.8116,0.918,B,27.0,WIN,10,10.0,-4.5,4
2026-03-20,12:33:32,344,long,6603.75,B,1.1635,1.529,61.9046,90.48,5601,1,0.2096,-0.6795,C,14.5,LOSS,-8,0.75,-8.5,8
2026-03-20,12:41:35,349,long,6598.75,A,1.9127,0.5753,23.8424,352.48,8404,2,0.7907,-1.0,B,20.8,WIN,10,11.0,-3.5,6
2026-03-20,13:00:48,358,short,6603.75,A,1.7665,0.6916,27.5849,268.34,7402,1,0.3106,0.8106,C,14.5,WIN,10,10.0,-1.0,4
2026-03-20,13:05:16,359,short,6599.75,B,0.7614,23.0873,916.5603,3.55,3255,2,0.6835,0.7869,B,20.8,WIN,10,10.75,-7.75,14
2026-03-20,13:05:38,362,long,6593.75,B,0.4226,4.5705,475.0696,3.54,1682,1,0.293,-0.7773,C,14.5,WIN,10,11.25,-0.5,3
2026-03-20,13:17:23,369,short,6601.5,A,1.9766,0.2259,29.8084,279.62,8335,1,0.3212,0.1633,C,14.5,WIN,10,10.75,-1.75,3
2026-03-20,13:54:29,384,short,6588.0,A,2.0901,0.8763,40.9248,282.59,11565,1,0.3944,0.8625,B,23.0,WIN,10,13.25,-5.0,7
2026-03-20,14:21:38,393,long,6574.5,B,0.4456,2.2994,127.0743,17.86,2269,1,0.2987,-1.0,C,14.5,LOSS,-8,0.0,-9.75,2
2026-03-20,14:25:05,398,long,6571.75,A,2.1315,0.9108,69.3503,163.39,11331,1,0.3644,-0.9239,B,23.0,LOSS,-8,2.5,-8.25,3
2026-03-20,14:36:49,403,short,6562.5,A,1.6581,0.7768,61.8288,141.39,8742,2,0.7635,0.3307,B,20.8,WIN,10,10.25,-0.5,6
2026-03-20,15:10:55,415,short,6554.0,A,1.6531,0.9028,56.1989,194.9,10953,4,1.2476,0.9698,A,33.2,WIN,10,10.75,-2.5,4
2026-03-20,15:24:12,418,short,6544.75,B,0.4493,2.1436,104.5243,31.56,3299,4,1.3542,0.7485,A,33.2,WIN,10,10.0,-5.75,6
2026-03-20,15:43:12,431,short,6544.25,B,1.1335,1.5315,109.6644,77.62,8512,2,0.5873,0.6483,B,20.8,LOSS,-8,9.5,-9.75,11
2026-03-20,15:52:33,441,short,6551.0,B,1.2624,1.5197,150.1902,51.25,7697,2,0.598,0.9672,B,20.8,LOSS,-8,2.0,-8.0,2
2026-03-20,15:53:25,442,short,6554.0,A,1.8492,1.4922,154.3904,76.63,11831,2,0.54,0.9685,B,20.8,LOSS,-8,0.0,-10.5,5
2026-03-20,15:53:25,442,short,6554.0,C,1.8492,1.4922,154.3904,76.63,11831,2,0.54,0.9685,B,20.8,LOSS,-8,0.0,-10.5,5
2026-03-23,09:30:00,1157,short,6659.5,B,0.7255,16.0324,515.4281,2.52,1298,4,1.275,0.4948,A,33.2,WIN,10,12.0,0.0,3
2026-03-23,09:31:15,1167,short,6652.0,A,2.384,0.9532,98.4406,49.15,4838,3,1.1126,0.6555,A,35.5,WIN,10,14.0,-4.25,7
2026-03-23,09:34:06,1178,short,6643.25,A,2.5884,0.6711,84.1097,69.64,5857,3,0.9093,0.2602,A,35.5,LOSS,-8,5.25,-11.25,3
2026-03-23,09:42:25,1203,short,6670.0,B,0.4708,3.7525,409.7609,2.39,981,2,0.5055,1.0,B,20.8,WIN,10,10.25,-4.0,6
2026-03-23,09:59:59,1248,long,6677.25,B,0.519,2.0018,134.0382,11.54,1547,3,1.0399,-0.5181,B,27.0,LOSS,-8,8.5,-10.75,5
2026-03-23,10:04:47,1258,long,6666.75,B,1.0086,1.4528,106.613,32.12,3424,1,0.2938,-0.5145,C,14.5,WIN,10,12.25,-3.25,5
2026-03-23,10:30:10,1292,long,6686.25,A,2.1656,0.8126,58.8765,161.58,9513,3,0.8377,-0.8501,A,35.5,LOSS,-8,4.25,-8.75,8
2026-03-23,10:46:34,1308,long,6690.25,B,0.6642,1.8359,103.1791,27.81,2869,2,0.5939,-0.5555,B,20.8,WIN,10,12.5,-6.5,7
2026-03-23,11:05:41,1323,short,6702.5,A,2.173,0.8844,53.7677,133.54,7180,1,0.3469,0.7635,B,23.0,WIN,10,11.25,-1.5,4
2026-03-23,11:46:24,1348,long,6665.0,B,0.4678,1.8134,114.6279,21.77,2496,1,0.2043,-0.9512,C,14.5,LOSS,-8,3.0,-12.25,3
2026-03-23,12:26:44,1393,long,6626.0,A,2.2102,0.8099,57.5598,140.71,8099,1,0.2223,-0.9955,B,23.0,LOSS,-8,0.0,-9.5,1
2026-03-23,12:34:38,1399,long,6633.75,B,0.6579,1.5405,120.7158,21.78,2629,2,0.6649,-0.9096,B,20.8,WIN,10,10.75,-3.75,7
2026-03-23,13:25:13,1440,long,6632.75,B,0.3951,1.8368,74.6993,14.15,1057,2,0.5594,-0.5594,B,20.8,WIN,10,16.75,-0.75,3
2026-03-23,13:35:05,1449,short,6656.25,B,0.5043,4.3901,255.1939,5.86,1495,1,0.2658,0.9834,C,14.5,WIN,10,11.0,-3.5,3
2026-03-23,13:36:35,1451,short,6654.75,A,2.2848,0.9928,67.8935,97.95,6650,1,0.2462,0.9703,B,23.0,WIN,10,13.0,-1.25,3
2026-03-23,15:21:34,1494,long,6650.0,A,2.1213,0.264,32.6866,296.08,9678,1,0.302,-0.8999,B,23.0,LOSS,-8,6.75,-20.5,4
2026-03-24,09:30:02,317,short,6589.25,B,0.8491,11.284,294.3586,6.28,1849,3,1.1906,0.9492,B,27.0,LOSS,-8,5.25,-11.75,4
2026-03-24,09:31:31,324,long,6596.0,B,0.6641,2.3912,157.5389,13.17,2075,1,0.3951,-0.3068,C,14.5,WIN,10,10.0,-1.25,2
2026-03-24,09:31:56,326,short,6599.75,A,2.5411,1.2709,92.8662,84.7,7866,1,0.3453,0.8159,B,23.0,WIN,10,11.75,-6.25,8
2026-03-24,10:02:55,370,short,6598.75,A,2.0404,0.8677,72.6193,120.6,8758,1,0.3268,0.9307,B,23.0,LOSS,-8,4.0,-11.5,3
2026-03-24,10:27:47,398,short,6609.0,B,0.2504,1.7665,157.1224,9.78,1536,2,0.4412,1.0,B,20.8,WIN,10,10.75,-0.5,2
2026-03-24,10:46:36,418,long,6610.75,B,0.3674,1.4587,100.133,17.97,1799,2,0.4074,-0.3899,B,20.8,LOSS,-8,6.25,-8.0,3
2026-03-24,10:51:57,431,short,6625.0,B,1.1988,3.2703,719.8966,8.01,5765,1,0.2439,0.5296,C,14.5,LOSS,-8,0.75,-9.25,1
2026-03-24,10:59:22,463,long,6601.5,B,0.3761,3.122,1034.3174,1.5,1555,1,0.2462,-0.7708,C,14.5,WIN,10,10.0,-2.0,2
2026-03-24,11:00:11,472,short,6623.75,A,1.5438,0.293,100.4002,49.19,4939,1,0.3285,0.6619,C,14.5,LOSS,-8,2.5,-10.75,8
2026-03-24,11:16:23,486,short,6629.5,A,1.4544,0.1706,49.7883,75.24,3746,2,0.566,1.0,B,20.8,LOSS,-8,0.25,-12.75,3
2026-03-24,11:41:15,497,short,6640.5,A,4.4049,0.2204,34.3377,450.58,15472,1,0.3036,0.9387,A,31.2,WIN,10,13.75,-5.5,3
2026-03-24,11:56:45,503,short,6625.5,B,1.3658,1.6038,130.9944,48.93,6409,3,0.8686,0.2954,B,27.0,LOSS,-8,6.75,-12.5,7
2026-03-24,12:00:00,506,long,6623.25,A,1.5724,1.1007,68.2065,117.07,7985,2,0.6582,-0.9659,B,20.8,WIN,10,14.75,-4.5,5
2026-03-24,13:04:46,544,long,6608.0,B,0.2734,3.1604,145.1561,14.67,2130,1,0.266,-1.0,C,14.5,LOSS,-8,7.5,-9.5,17
2026-03-24,13:06:06,549,long,6606.5,A,1.9307,1.5881,102.8788,105.03,10805,1,0.305,-0.7953,C,14.5,LOSS,-8,9.0,-8.0,14
2026-03-24,13:06:06,549,long,6606.5,C,1.9307,1.5881,102.8788,105.03,10805,1,0.305,-0.7953,C,14.5,LOSS,-8,9.0,-8.0,14
2026-03-24,13:20:39,562,long,6603.5,A,3.4242,0.5133,37.6314,363.79,13690,2,0.448,-0.4252,A+,37.5,WIN,10,12.0,0.0,2
2026-03-24,13:55:29,580,short,6614.25,B,0.7338,7.3945,450.1999,9.3,4185,1,0.3997,0.8759,C,14.5,LOSS,-8,4.0,-8.0,6
2026-03-24,14:20:23,602,short,6617.25,A,1.5565,0.2214,28.4721,294.67,8390,3,0.8542,0.7709,B,27.0,LOSS,-8,0.25,-10.5,3
2026-03-24,15:36:40,643,long,6618.25,A,1.4558,0.5998,33.4226,381.72,12758,2,0.5172,-1.0,B,20.8,LOSS,-8,0.0,-9.5,1
2026-03-25,09:30:01,221,short,6669.0,B,0.5649,10.5366,421.1683,4.68,1969,2,0.4432,0.6278,B,20.8,LOSS,-8,2.25,-9.0,3
2026-03-25,09:32:16,226,short,6673.0,A,2.0678,1.1647,95.0918,75.61,7190,1,0.2602,0.7602,B,23.0,LOSS,-8,0.0,-11.75,1
2026-03-25,09:44:19,237,long,6662.0,A,1.5882,0.8081,84.1919,111.58,9394,2,0.4482,-0.8482,B,20.8,LOSS,-8,0.75,-9.25,1
2026-03-25,10:14:46,275,short,6656.75,A,1.5078,0.6664,77.1843,120.0,9262,1,0.3681,0.9414,C,14.5,WIN,10,10.25,-4.0,5
2026-03-25,10:25:08,284,long,6660.0,B,0.6304,4.0226,429.9464,10.65,4578,2,0.6969,-0.1531,B,20.8,LOSS,-8,3.25,-10.5,3
2026-03-25,10:25:19,285,short,6658.25,B,0.3494,4.2682,507.5326,5.02,2548,1,0.3479,0.8852,C,14.5,LOSS,-8,8.75,-9.0,9
2026-03-25,12:24:59,377,short,6651.5,B,0.2964,36.2708,1885.0,1.0,1885,2,0.5321,0.8364,B,20.8,LOSS,-8,7.5,-8.5,21
2026-03-25,13:44:01,421,short,6661.0,B,0.7177,1.4068,65.3391,87.37,5709,1,0.2279,0.8167,C,14.5,WIN,10,12.5,-1.75,4
2026-03-25,14:28:00,443,long,6648.75,A,1.6017,0.3146,21.0041,769.09,16154,2,0.4749,-0.4749,B,20.8,LOSS,-8,1.25,-14.5,2
2026-03-25,14:55:55,448,long,6636.0,B,0.4318,3.2395,301.1661,14.91,4489,1,0.2181,-0.8791,C,14.5,WIN,10,12.5,-5.5,7
2026-03-25,15:55:45,471,long,6641.75,A,5.5127,1.7947,149.466,251.81,37637,3,0.8594,-1.0,A+,43.8,LOSS,-8,5.5,-20.25,2
2026-03-25,15:55:45,471,long,6641.75,B,5.5127,1.7947,149.466,251.81,37637,3,0.8594,-1.0,A+,43.8,LOSS,-8,5.5,-20.25,2
2026-03-25,15:55:45,471,long,6641.75,C,5.5127,1.7947,149.466,251.81,37637,3,0.8594,-1.0,A+,43.8,LOSS,-8,5.5,-20.25,2
2026-03-26,09:30:04,176,short,6587.25,B,0.4498,23.3007,267.371,5.49,1467,1,0.2937,0.8137,C,14.5,LOSS,-8,7.5,-12.0,8
2026-03-26,09:32:32,181,short,6587.75,A,2.813,2.7632,96.4365,115.49,11137,3,0.8496,0.8496,A,35.5,LOSS,-8,8.0,-11.5,5
2026-03-26,09:32:32,181,short,6587.75,C,2.813,2.7632,96.4365,115.49,11137,3,0.8496,0.8496,A,35.5,LOSS,-8,8.0,-11.5,5
2026-03-26,09:39:43,186,short,6584.75,B,1.0787,2.3628,111.5334,46.64,5202,4,1.5593,0.8623,A,33.2,LOSS,-8,1.75,-14.5,2
2026-03-26,10:40:12,245,long,6618.5,B,0.2741,2.1469,139.8345,12.02,1681,2,0.7313,-0.4813,B,20.8,LOSS,-8,2.25,-15.0,3
2026-03-26,10:56:30,273,short,6595.75,A,2.6341,0.633,89.0894,151.79,13523,2,0.648,0.2932,A,29.2,WIN,10,14.5,-6.25,13
2026-03-26,11:05:21,281,short,6600.0,B,0.3732,1.651,218.9292,9.28,2031,1,0.377,0.8315,C,14.5,WIN,10,11.5,-2.0,5
2026-03-26,11:46:49,305,short,6590.5,B,0.1536,7.6454,542.4257,2.55,1385,2,0.4492,0.5896,B,20.8,WIN,10,11.0,-3.25,3
2026-03-26,12:16:05,316,long,6577.25,B,0.2824,2.7177,219.165,13.41,2940,2,0.4638,-0.7515,B,20.8,LOSS,-8,5.0,-12.0,6
2026-03-26,14:04:48,350,short,6541.0,A,1.4172,0.8416,37.4112,375.1,14033,2,0.741,0.2457,B,20.8,WIN,10,12.25,-7.5,6
2026-03-26,15:50:59,369,short,6524.0,B,0.7882,1.5714,61.4221,180.81,11106,4,1.3687,0.7157,A,33.2,LOSS,-8,7.0,-21.75,7
2026-03-26,15:59:38,373,long,6522.5,A,3.0387,39.5448,1761.8844,24.14,42540,1,0.215,-1.0,A,31.2,WIN,10,23.25,-5.5,5
2026-03-26,15:59:38,373,long,6522.5,B,3.0387,39.5448,1761.8844,24.14,42540,1,0.215,-1.0,A,31.2,WIN,10,23.25,-5.5,5
2026-03-26,15:59:38,373,long,6522.5,C,3.0387,39.5448,1761.8844,24.14,42540,1,0.215,-1.0,A,31.2,WIN,10,23.25,-5.5,5
2026-03-27,09:30:02,169,long,6495.25,B,1.0108,37.0465,562.8937,5.11,2879,3,0.9855,-1.0,B,27.0,LOSS,-8,0.0,-17.25,2
2026-03-27,09:30:25,171,long,6487.5,A,1.6597,3.1153,133.8165,35.83,4794,3,1.122,-0.9626,B,27.0,LOSS,-8,0.5,-9.5,1
2026-03-27,09:30:25,171,long,6487.5,C,1.6597,3.1153,133.8165,35.83,4794,3,1.122,-0.9626,B,27.0,LOSS,-8,0.5,-9.5,1
2026-03-27,09:37:51,182,long,6478.75,B,0.4548,1.4365,123.5615,19.93,2462,1,0.2938,-0.8627,C,14.5,WIN,10,14.75,-4.75,7
